,ligand_name,sequence_id,label
5783,247,6922,1
5784,186,6923,1
5785,721,6924,0
5786,419,6925,0
5787,572,6926,0
5788,262,6927,0
5789,627,6928,1
5790,437,6929,1
5791,742,6930,1
5792,702,6933,1
5793,515,6935,1
5794,675,6936,0
5795,221,6940,0
5796,27,6941,1
5797,774,6942,1
5798,334,6943,0
5799,537,6944,0
5800,518,6946,0
5801,691,6947,1
5802,532,6948,0
5803,219,6949,1
5804,731,1181,1
5805,283,6951,0
5806,481,6952,0
5807,89,6953,1
5808,204,6954,0
5809,509,6955,0
5810,744,6956,0
5811,464,6957,0
5812,137,6958,0
5813,142,6959,0
5814,361,6960,1
5815,11,6961,0
5816,368,6962,1
5817,196,6963,1
5818,120,6964,1
5819,222,6966,1
5820,677,6970,0
5821,579,6971,0
5822,3,6972,0
5823,766,6973,1
5824,498,6974,0
5825,766,6975,0
5826,432,6976,0
5827,315,6977,1
5828,419,6978,1
5829,756,6979,0
5830,333,6980,1
5831,514,6981,0
5832,92,6982,0
5833,588,6983,0
5834,363,6984,0
5835,656,6985,1
5836,167,6986,0
5837,83,6987,1
5838,492,6988,0
5839,598,6989,0
5840,411,6990,1
5841,385,6991,1
5842,361,6992,0
5843,87,6993,0
5844,676,6994,0
5845,474,6995,0
5846,344,6996,0
5847,499,6998,1
5848,739,741,1
5849,181,6999,0
5850,432,7000,0
5851,10,7001,1
5852,117,7002,0
5853,142,7004,1
5854,596,987,1
5855,734,7006,0
5856,204,7007,0
5857,168,7008,1
5858,433,7010,1
5859,622,7011,0
5860,224,7012,0
5861,511,7013,0
5862,601,7015,1
5863,210,7016,0
5864,515,7017,1
5865,162,7021,1
5866,721,7022,1
5867,751,7024,0
5868,359,7025,0
5869,11,7026,0
5870,140,7027,0
5871,298,7028,0
5872,177,7029,1
5873,773,7030,1
5874,641,7031,1
5875,308,7033,0
5876,446,7034,0
5877,554,7035,0
5878,473,7036,0
5879,108,7037,0
5880,700,7038,1
5881,734,7039,1
5882,10,7040,1
5883,109,7041,1
5884,486,7042,0
5885,79,7043,0
5886,613,7044,0
5887,433,7045,1
5888,580,7046,0
5889,493,7047,0
5890,96,7048,1
5891,761,7049,0
5892,607,7050,0
5893,516,7051,0
5894,533,7052,1
5895,267,7053,0
5896,380,7054,0
5897,658,7055,0
5898,655,7056,1
5899,333,7057,1
5900,529,7058,0
5901,497,7059,1
5902,321,7060,0
5903,242,7061,0
5904,382,7062,1
5905,343,7063,1
5906,130,7064,0
5907,470,7065,0
5908,482,377,1
5909,502,7066,0
5910,363,7067,1
5911,649,7068,0
5912,164,7069,0
5913,469,7070,1
5914,644,7071,0
5915,319,7072,1
5916,239,7073,0
5917,82,7074,1
5918,399,7075,1
5919,277,7076,1
5920,285,7077,0
5921,715,7080,0
5922,737,7081,0
5923,513,7082,0
5924,416,7083,1
5925,41,7084,1
5926,551,7085,0
5927,343,7086,1
5928,312,7087,0
5929,391,7088,0
5930,333,1640,0
5931,333,198,0
5932,528,2691,1
5933,439,7092,1
5934,745,7093,0
5935,484,7094,0
5936,670,7095,0
5937,691,7096,0
5938,427,7097,1
5939,666,7098,0
5940,481,7099,1
5941,786,7100,1
5942,665,910,1
5943,694,7102,1
5944,382,7103,0
5945,60,7104,0
5946,176,263,0
5947,186,7105,0
5948,70,7106,1
5949,214,7107,0
5950,115,7108,0
5951,409,7110,0
5952,614,7112,0
5953,451,7113,0
5954,282,7116,0
5955,49,7117,0
5956,81,7118,0
5957,188,7119,0
5958,571,7120,0
5959,13,7122,1
5960,74,7123,1
5961,656,7127,1
5962,533,7128,0
5963,615,7129,0
5964,678,7130,0
5965,243,7131,0
5966,307,7132,0
5967,689,7135,0
5968,581,7137,0
5969,329,7138,0
5970,397,7139,0
5971,578,7140,0
5972,272,7141,1
5973,109,7142,0
5974,428,7144,0
5975,183,7145,0
5976,433,7146,0
5977,228,7147,0
5978,547,7148,1
5979,452,7150,1
5980,630,7151,1
5981,379,7152,0
5982,294,7153,0
5983,772,7154,0
5984,763,7155,0
5985,662,7156,0
5986,200,7158,1
5987,43,7159,0
5988,434,7161,1
5989,561,7162,0
5990,140,7163,1
5991,341,7164,0
5992,784,7166,0
5993,108,7167,1
5994,20,7168,1
5995,706,7169,0
5996,395,5098,1
5997,355,2387,1
5998,647,7171,0
5999,752,7172,0
6000,281,7173,0
6001,300,7175,1
6002,265,7176,1
6003,376,7177,1
6004,526,7178,0
6005,99,7179,0
6006,716,7180,1
6007,146,7181,0
6008,151,7184,1
6009,19,7185,0
6010,207,7188,1
6011,163,7189,1
6012,778,7190,0
6013,34,7192,1
6014,234,4996,1
6015,146,7194,0
6016,201,7196,0
6017,755,7197,0
6018,785,987,1
6019,268,7199,1
6020,89,7200,0
6021,160,7201,0
6022,399,7202,0
6023,106,7203,0
6024,172,7204,0
6025,80,7207,0
6026,359,7208,0
6027,733,7210,0
6028,223,7211,0
6029,697,7212,0
6030,125,7213,1
6031,300,7214,1
6032,268,7215,1
6033,488,7216,1
6034,84,7217,0
6035,390,7218,0
6036,238,7219,0
6037,244,7220,0
6038,502,7221,0
6039,511,7223,0
6040,753,7225,0
6041,524,2982,1
6042,317,7226,0
6043,100,7227,0
6044,140,7228,1
6045,35,7230,1
6046,432,7231,0
6047,58,7233,1
6048,597,7235,0
6049,785,7237,0
6050,751,7238,1
6051,596,7239,0
6052,755,7240,0
6053,438,7242,1
6054,524,7243,1
6055,41,7244,1
6056,773,7245,0
6057,21,7246,1
6058,429,7247,1
6059,251,7248,0
6060,290,7249,0
6061,610,7250,0
6062,111,7251,0
6063,467,7252,0
6064,259,7253,1
6065,649,7254,0
6066,666,7256,0
6067,368,7257,1
6068,389,7258,0
6069,190,7259,0
6070,608,7261,0
6071,396,7264,1
6072,760,7265,0
6073,215,7266,0
6074,165,7267,0
6075,189,7268,0
6076,280,7269,0
6077,403,5365,0
6078,437,7270,1
6079,379,7271,0
6080,481,7272,1
6081,201,7273,1
6082,429,7274,1
6083,503,7275,0
6084,322,7276,0
6085,317,7277,1
6086,287,7278,1
6087,235,7279,0
6088,38,7280,0
6089,194,7281,0
6090,535,7283,0
6091,374,7284,0
6092,408,7286,0
6093,785,7287,0
6094,32,7288,0
6095,259,7290,0
6096,338,7291,0
6097,771,7292,0
6098,732,7293,0
6099,364,7295,0
6100,603,7296,1
6101,99,7297,0
6102,141,7298,0
6103,39,7299,0
6104,198,7300,1
6105,38,7302,0
6106,321,7303,0
6107,351,7304,0
6108,161,7305,0
6109,7,7307,0
6110,77,7308,0
6111,657,7309,0
6112,559,7310,1
6113,490,7311,0
6114,73,7312,0
6115,515,708,0
6116,645,7314,1
6117,98,7315,1
6118,694,7316,0
6119,578,7317,1
6120,209,7318,0
6121,637,7319,0
6122,687,7320,0
6123,465,7321,1
6124,407,7322,0
6125,558,7323,1
6126,606,7324,1
6127,375,7325,0
6128,559,7327,1
6129,148,7328,1
6130,362,7330,0
6131,98,7331,0
6132,756,7332,0
6133,375,7333,0
6134,702,7334,0
6135,524,7335,0
6136,709,7336,0
6137,206,7337,0
6138,256,7338,0
6139,298,7339,1
6140,25,7340,1
6141,515,7341,0
6142,413,7342,0
6143,59,7343,1
6144,248,7344,1
6145,545,7345,0
6146,346,7347,0
6147,17,7348,0
6148,660,7349,0
6149,20,7350,0
6150,596,7351,0
6151,539,7352,0
6152,205,6024,0
6153,118,7354,0
6154,264,7355,0
6155,119,7356,0
6156,693,7357,0
6157,54,7358,0
6158,749,7359,0
6159,363,7360,0
6160,277,7361,0
6161,112,7363,1
6162,61,7364,1
6163,16,7365,1
6164,424,7366,1
6165,572,7367,0
6166,154,7369,0
6167,285,7370,0
6168,708,7371,0
6169,210,7373,0
6170,416,7375,1
6171,772,480,1
6172,416,7378,0
6173,367,7379,0
6174,732,7380,0
6175,470,1724,1
6176,73,7381,0
6177,118,7382,0
6178,224,7383,0
6179,537,7384,0
6180,609,7386,0
6181,769,7389,0
6182,324,7390,0
6183,415,7391,0
6184,716,7392,1
6185,277,7394,0
6186,332,7396,0
6187,474,7398,1
6188,528,7399,1
6189,175,7400,1
6190,656,7401,0
6191,261,7403,0
6192,604,7404,1
6193,745,7405,0
6194,160,7406,0
6195,105,7408,0
6196,657,7409,0
6197,341,7410,0
6198,623,7411,0
6199,556,7412,1
6200,488,7413,0
6201,50,7414,0
6202,303,7415,1
6203,563,7416,0
6204,402,7417,0
6205,758,7418,0
6206,142,7419,0
6207,163,7420,0
6208,47,7421,0
6209,180,7422,1
6210,63,7423,1
6211,32,7424,0
6212,292,7425,0
6213,608,7426,0
6214,660,7427,0
6215,377,7428,0
6216,525,7429,0
6217,163,7430,0
6218,786,7431,1
6219,775,7432,0
6220,376,7433,0
6221,690,7434,0
6222,195,7435,0
6223,558,7437,1
6224,785,7439,0
6225,665,7440,0
6226,591,7441,0
6227,434,7442,1
6228,643,7443,0
6229,249,7444,0
6230,295,7446,1
6231,441,7447,1
6232,497,7449,0
6233,745,7451,0
6234,782,7452,0
6235,708,7453,0
6236,590,7454,1
6237,411,7456,1
6238,559,7457,0
6239,165,7458,1
6240,94,7459,0
6241,606,7460,1
6242,474,1892,0
6243,170,7462,0
6244,731,7463,0
6245,438,7464,1
6246,339,7465,1
6247,69,7466,1
6248,177,7467,0
6249,588,7468,0
6250,706,7469,0
6251,96,7470,0
6252,549,7471,1
6253,140,7472,0
6254,306,7473,1
6255,662,7474,1
6256,448,7475,0
6257,552,7476,0
6258,718,7477,0
6259,530,7478,1
6260,729,209,1
6261,517,7479,0
6262,56,7481,0
6263,45,7484,1
6264,8,5664,0
6265,706,7485,0
6266,85,7486,0
6267,706,7487,1
6268,571,7488,0
6269,99,7489,1
6270,631,7490,0
6271,328,7491,0
6272,195,7492,0
6273,26,7494,0
6274,456,7495,0
6275,197,7496,0
6276,556,7498,0
6277,567,7500,0
6278,363,7501,1
6279,640,7502,0
6280,465,7504,0
6281,323,7506,0
6282,381,1445,1
6283,699,7507,0
6284,367,7508,1
6285,347,7509,0
6286,268,7510,1
6287,370,7511,0
6288,271,1512,1
6289,77,1181,1
6290,608,6543,1
6291,74,7514,1
6292,528,1215,1
6293,617,7515,0
6294,697,7516,0
6295,621,7517,0
6296,767,7518,0
6297,74,7520,0
6298,656,7521,1
6299,49,7522,1
6300,178,1209,0
6301,30,7523,0
6302,170,7525,0
6303,619,7526,0
6304,441,7527,1
6305,475,7528,0
6306,122,7529,0
6307,505,7530,1
6308,615,7531,1
6309,548,7533,1
6310,637,7534,0
6311,738,7535,0
6312,679,7536,0
6313,411,7537,0
6314,400,7538,0
6315,296,7539,0
6316,372,7540,0
6317,196,7541,1
6318,510,7542,0
6319,120,7544,1
6320,755,7545,0
6321,709,7546,0
6322,228,7547,0
6323,309,7548,0
6324,23,7549,0
6325,341,7550,0
6326,765,7551,0
6327,56,7553,0
6328,314,7554,0
6329,43,7555,0
6330,124,7556,1
6331,272,7560,0
6332,777,7561,0
6333,282,7562,0
6334,184,7563,1
6335,565,7564,1
6336,124,7565,0
6337,733,7566,0
6338,590,7567,1
6339,182,7568,1
6340,423,7569,1
6341,152,7570,0
6342,172,7571,0
6343,255,7572,0
6344,625,7573,1
6345,117,7574,0
6346,645,7575,1
6347,10,7576,0
6348,333,7577,0
6349,79,7578,0
6350,628,7579,1
6351,444,7580,1
6352,303,7581,1
6353,593,7582,1
6354,624,7583,0
6355,364,7584,1
6356,368,1752,0
6357,612,7585,1
6358,30,7588,1
6359,113,7590,1
6360,537,7591,0
6361,366,7592,1
6362,654,7594,0
6363,138,7595,1
6364,260,7596,0
6365,531,7597,0
6366,439,7598,1
6367,21,7599,0
6368,618,7600,0
6369,256,7603,0
6370,721,7604,0
6371,112,7605,0
6372,207,4495,1
6373,232,7606,1
6374,773,7607,0
6375,622,7608,0
6376,333,7609,1
6377,20,7610,0
6378,595,7611,0
6379,682,7612,1
6380,473,7613,0
6381,642,7614,1
6382,4,7615,0
6383,774,7616,0
6384,652,7617,0
6385,624,7618,1
6386,442,7619,0
6387,569,7620,0
6388,705,7621,0
6389,664,7622,0
6390,409,7624,1
6391,376,7625,0
6392,690,7626,1
6393,174,7627,1
6394,639,3444,1
6395,676,7628,1
6396,399,7629,1
6397,401,7631,0
6398,759,7632,0
6399,622,7633,0
6400,720,7634,0
6401,275,7635,1
6402,722,7637,1
6403,10,7639,1
6404,567,7640,1
6405,419,7641,1
6406,132,7642,1
6407,422,7643,0
6408,441,7644,1
6409,679,778,0
6410,198,7647,1
6411,724,7648,0
6412,208,7649,0
6413,315,7650,0
6414,645,7651,1
6415,606,7652,0
6416,99,7653,1
6417,115,7654,0
6418,32,7655,0
6419,107,7656,1
6420,56,7657,0
6421,574,7658,0
6422,387,7659,1
6423,455,7660,0
6424,588,7661,0
6425,116,7662,0
6426,120,7664,1
6427,486,7665,0
6428,152,7666,0
6429,786,7668,1
6430,709,7669,0
6431,252,7670,1
6432,451,7671,0
6433,459,7672,0
6434,184,7673,1
6435,340,7674,0
6436,719,7676,0
6437,130,7677,1
6438,531,7678,0
6439,726,7680,0
6440,37,7681,1
6441,686,7682,1
6442,467,2468,1
6443,309,2665,1
6444,335,7684,1
6445,133,7686,0
6446,385,7687,0
6447,145,7688,0
6448,687,7689,0
6449,33,7690,1
6450,627,7692,0
6451,81,7694,1
6452,246,7695,1
6453,717,7696,1
6454,12,7697,0
6455,680,7698,1
6456,513,7699,0
6457,199,7700,1
6458,731,7701,0
6459,718,7702,0
6460,739,7703,1
6461,533,7705,0
6462,780,7706,0
6463,694,7707,1
6464,537,7709,1
6465,407,7710,0
6466,751,7711,1
6467,32,7712,1
6468,373,7713,0
6469,663,7714,0
6470,262,7715,1
6471,400,7716,0
6472,63,7717,0
6473,319,7718,0
6474,507,7719,0
6475,603,7720,0
6476,617,7721,1
6477,272,7722,1
6478,639,7724,0
6479,267,7725,1
6480,199,7726,1
6481,381,7727,0
6482,319,7728,0
6483,470,7729,0
6484,512,7730,0
6485,523,7731,1
6486,138,7732,0
6487,286,7733,0
6488,655,7734,0
6489,336,7735,1
6490,51,7736,1
6491,175,7737,1
6492,446,7738,0
6493,612,7740,0
6494,621,7741,0
6495,385,7743,1
6496,255,7744,1
6497,42,7745,1
6498,237,7746,1
6499,490,7748,1
6500,524,7749,0
6501,380,7750,0
6502,676,7751,1
6503,232,7752,0
6504,656,7753,0
6505,443,7754,0
6506,619,7755,0
6507,387,7756,0
6508,462,7757,0
6509,165,7759,1
6510,416,7761,1
6511,663,7762,1
6512,322,7763,0
6513,749,7764,1
6514,397,7765,1
6515,700,7767,1
6516,718,7769,0
6517,272,7772,0
6518,505,7773,0
6519,787,7775,0
6520,337,7776,1
6521,540,7778,0
6522,363,7779,0
6523,27,7780,1
6524,367,7781,1
6525,34,7783,0
6526,45,7784,0
6527,666,7785,0
6528,661,7786,0
6529,487,7787,0
6530,420,7788,0
6531,190,7789,0
6532,572,7791,0
6533,314,7792,0
6534,373,7793,1
6535,427,7794,1
6536,752,7796,0
6537,37,7797,0
6538,25,7798,1
6539,494,7799,0
6540,238,2227,1
6541,18,7802,1
6542,165,7803,0
6543,758,7804,0
6544,442,7805,0
6545,661,7806,1
6546,87,7807,0
6547,99,7808,1
6548,776,7809,0
6549,161,7810,0
6550,263,7811,0
6551,485,7812,0
6552,90,7813,0
6553,465,7814,1
6554,166,7815,0
6555,177,7816,0
6556,699,7817,0
6557,278,7818,0
6558,168,7819,0
6559,171,7821,0
6560,227,7822,0
6561,289,7823,0
6562,357,7824,0
6563,779,78,1
6564,102,7825,1
6565,19,7826,1
6566,782,7827,0
6567,721,7828,0
6568,315,7829,0
6569,748,7830,0
6570,34,7831,0
6571,33,7833,1
6572,630,7834,0
6573,403,7835,0
6574,224,7836,0
6575,546,7839,0
6576,171,7840,0
6577,746,7842,0
6578,119,7843,0
6579,382,7844,1
6580,778,7846,0
6581,21,7847,0
6582,419,7848,0
6583,710,7850,0
6584,149,7851,0
6585,161,7855,1
6586,235,7857,0
6587,353,7858,0
6588,693,7859,0
6589,78,7860,1
6590,644,7861,0
6591,302,7862,0
6592,497,7864,0
6593,490,7865,0
6594,646,7866,0
6595,141,7867,0
6596,427,7868,0
6597,302,7869,0
6598,555,7870,0
6599,286,7871,0
6600,765,7872,0
6601,252,7873,0
6602,82,7874,1
6603,671,7876,1
6604,564,7877,1
6605,197,7878,0
6606,165,7879,0
6607,101,7880,1
6608,694,7881,1
6609,509,7882,0
6610,532,7883,0
6611,331,7884,0
6612,320,7885,0
6613,315,7886,1
6614,336,7887,0
6615,470,7888,0
6616,553,7889,0
6617,211,7890,0
6618,479,7891,0
6619,35,7892,1
6620,534,7893,0
6621,194,7894,0
6622,187,7896,1
6623,22,7897,0
6624,133,7898,0
6625,253,7899,1
6626,782,7900,0
6627,162,7901,1
6628,659,7902,0
6629,289,7903,0
6630,726,7904,0
6631,218,7905,0
6632,646,7906,0
6633,46,7907,0
6634,253,7908,0
6635,372,7909,0
6636,78,198,0
6637,611,7911,0
6638,674,7912,1
6639,248,7913,0
6640,315,7914,1
6641,510,7915,0
6642,652,7916,0
6643,769,7917,0
6644,213,7918,1
6645,657,7919,1
6646,713,7920,0
6647,189,7921,0
6648,548,7922,0
6649,573,7923,0
6650,275,7924,0
6651,757,7925,0
6652,751,7926,1
6653,644,7927,1
6654,311,7928,0
6655,656,7930,0
6656,197,7933,0
6657,216,7934,0
6658,181,7935,1
6659,698,7936,0
6660,530,7937,0
6661,63,7939,1
6662,411,7940,0
6663,19,7942,1
6664,366,7943,1
6665,235,7944,0
6666,631,7946,1
6667,156,7947,0
6668,418,7948,0
6669,716,7949,1
6670,559,7950,1
6671,466,7951,1
6672,595,7952,1
6673,682,7953,0
6674,386,7954,0
6675,130,7955,0
6676,97,7956,0
6677,312,2224,1
6678,135,7958,0
6679,672,7959,0
6680,182,7960,1
6681,413,7961,0
6682,252,7962,0
6683,457,7963,0
6684,660,7966,0
6685,185,7967,1
6686,277,7970,0
6687,543,7971,0
6688,471,7972,0
6689,559,7973,0
6690,459,7974,1
6691,297,7976,0
6692,721,7977,1
6693,45,7981,1
6694,388,7982,0
6695,694,7983,0
6696,407,7984,0
6697,180,7985,0
6698,397,7988,1
6699,418,7992,0
6700,74,7993,0
6701,691,7995,0
6702,195,7997,1
6703,542,7998,0
6704,648,7999,1
6705,62,8001,0
6706,519,1517,1
6707,724,2005,1
6708,518,8002,0
6709,73,419,1
6710,768,8004,0
6711,240,8005,0
6712,272,8006,0
6713,734,8007,0
6714,184,8009,1
6715,193,8010,0
6716,140,8011,0
6717,487,8012,1
6718,338,8013,0
6719,229,8014,0
6720,704,8015,0
6721,506,8016,0
6722,127,8017,1
6723,429,8021,0
6724,50,8022,0
6725,67,8023,0
6726,229,8024,0
6727,687,8025,0
6728,316,8026,1
6729,636,8028,0
6730,199,8030,1
6731,85,8031,1
6732,523,8032,0
6733,663,8033,0
6734,728,8034,0
6735,198,8035,0
6736,380,8036,1
6737,704,8038,0
6738,164,8039,0
6739,618,8040,1
6740,489,8041,0
6741,775,8042,0
6742,437,8043,0
6743,679,8044,0
6744,17,8045,0
6745,463,8046,0
6746,709,8047,0
6747,434,8048,1
6748,621,39,1
6749,56,8049,0
6750,482,8050,0
6751,416,8051,0
6752,53,8053,0
6753,208,8054,0
6754,285,8055,1
6755,624,8056,1
6756,779,8057,0
6757,184,8058,1
6758,13,8059,0
6759,636,1181,1
6760,516,8060,1
6761,752,8061,0
6762,261,263,0
6763,367,8062,0
6764,596,1181,1
6765,537,8063,1
6766,4,8064,1
6767,341,8065,0
6768,31,8066,0
6769,143,8067,1
6770,474,8068,0
6771,768,8070,1
6772,197,8071,0
6773,682,8072,0
6774,132,8073,0
6775,349,8075,1
6776,677,8076,0
6777,316,8077,0
6778,599,8078,0
6779,717,8079,0
6780,76,8080,0
6781,149,8082,1
6782,640,8083,0
6783,508,8084,1
6784,96,8085,0
6785,657,8087,1
6786,277,8088,1
6787,633,8089,0
6788,429,8091,1
6789,291,8092,0
6790,630,8093,0
6791,374,8094,1
6792,590,8095,1
6793,269,8096,1
6794,218,8097,1
6795,213,8098,0
6796,646,8099,0
6797,53,8100,1
6798,628,8101,0
6799,331,8102,0
6800,663,8103,1
6801,26,8104,0
6802,319,8105,1
6803,771,8106,0
6804,377,8107,1
6805,245,8109,1
6806,144,8111,0
6807,613,8112,1
6808,261,8113,0
6809,102,8114,0
6810,410,8115,0
6811,475,8116,0
6812,120,8117,0
6813,549,8118,0
6814,98,8119,1
6815,462,8120,0
6816,347,8121,1
6817,122,8122,0
6818,194,8124,1
6819,527,8125,0
6820,646,8127,0
6821,198,8129,1
6822,126,8130,0
6823,204,8131,1
6824,132,5112,0
6825,694,8132,1
6826,501,8133,0
6827,596,8134,0
6828,721,8135,0
6829,33,8136,1
6830,441,8137,0
6831,631,8138,0
6832,167,8139,0
6833,365,1124,1
6834,774,8140,0
6835,208,8141,0
6836,626,8143,0
6837,364,8144,0
6838,736,8145,0
6839,657,8146,1
6840,570,8148,0
6841,215,8149,0
6842,741,8150,0
6843,534,8151,0
6844,52,8152,1
6845,276,8154,0
6846,438,8155,0
6847,80,393,1
6848,150,8157,1
6849,656,8158,1
6850,728,8160,0
6851,644,8161,1
6852,193,8162,0
6853,358,8163,0
6854,300,8164,1
6855,615,8166,0
6856,213,8167,0
6857,581,8168,0
6858,353,8169,0
6859,309,8170,0
6860,9,8171,0
6861,39,8172,1
6862,239,8173,0
6863,590,8175,1
6864,395,8176,0
6865,556,8177,1
6866,629,8178,0
6867,230,8179,0
6868,396,8180,1
6869,714,8181,0
6870,308,8182,1
6871,414,8183,0
6872,46,8184,0
6873,115,8186,0
6874,522,8187,0
6875,706,8189,0
6876,185,8190,0
6877,269,8192,1
6878,124,8193,1
6879,237,8194,1
6880,360,8195,0
6881,253,8196,0
6882,375,8197,0
6883,508,8198,0
6884,125,8199,0
6885,664,8200,0
6886,117,8201,1
6887,459,5610,0
6888,429,8202,1
6889,638,8203,0
6890,14,4874,1
6891,145,8204,1
6892,611,8206,0
6893,176,8207,0
6894,560,8208,0
6895,129,8209,0
6896,547,8210,0
6897,427,8211,0
6898,708,78,1
6899,458,8212,0
6900,348,165,1
6901,674,8213,1
6902,67,8214,1
6903,280,8215,0
6904,556,8216,1
6905,195,8217,1
6906,220,8218,0
6907,636,8219,0
6908,92,8220,1
6909,166,8221,1
6910,111,8222,0
6911,337,8223,0
6912,761,8224,0
6913,764,8225,0
6914,412,8226,0
6915,741,8228,0
6916,469,8229,1
6917,575,8230,0
6918,163,8231,1
6919,8,8232,0
6920,490,8233,0
6921,386,8234,1
6922,158,8235,0
6923,433,8236,1
6924,750,8237,0
6925,14,8238,0
6926,516,8243,1
6927,516,8244,1
6928,765,8247,0
6929,26,6942,1
6930,5,8249,0
6931,585,8250,0
6932,175,8252,0
6933,362,8253,0
6934,301,8254,0
6935,635,8255,1
6936,567,8256,0
6937,177,8257,1
6938,253,8258,0
6939,14,7794,1
6940,110,8259,1
6941,674,8260,0
6942,302,8261,0
6943,442,2708,1
6944,408,8262,0
6945,384,8263,0
6946,459,8264,0
6947,127,8265,0
6948,419,8266,1
6949,667,8267,0
6950,428,8269,1
6951,740,8270,0
6952,179,3101,1
6953,401,8271,0
6954,450,8273,0
6955,369,8274,1
6956,301,8275,1
6957,283,8276,0
6958,403,8277,0
6959,436,8279,0
6960,671,8280,0
6961,9,8281,0
6962,760,8284,1
6963,555,4053,1
6964,682,8286,1
6965,743,8287,0
6966,296,8288,0
6967,119,8289,1
6968,593,8291,0
6969,247,8292,1
6970,532,8293,1
6971,154,8294,0
6972,507,8295,0
6973,258,8296,0
6974,226,377,1
6975,20,8297,1
6976,399,8298,1
6977,43,8299,0
6978,151,8300,1
6979,191,8301,0
6980,122,8303,0
6981,438,8304,1
6982,174,8305,0
6983,143,8306,0
6984,652,8307,1
6985,157,8308,0
6986,350,8309,0
6987,230,8310,0
6988,486,8312,1
6989,442,8314,0
6990,155,8315,0
6991,357,8316,0
6992,730,8318,0
6993,409,8320,0
6994,516,8321,0
6995,551,8322,1
6996,598,8323,1
6997,523,8324,0
6998,192,8325,0
6999,262,8326,1
7000,505,8327,1
7001,617,8329,0
7002,232,8330,1
7003,767,8331,0
7004,590,8332,1
7005,52,8333,0
7006,730,8334,1
7007,676,8335,0
7008,40,8336,0
7009,93,8337,1
7010,361,8338,0
7011,324,8339,1
7012,534,8341,1
7013,692,6436,1
7014,688,5008,1
7015,342,8345,1
7016,11,8348,1
7017,217,8349,0
7018,620,8350,1
7019,390,8351,1
7020,454,987,1
7021,98,8352,1
7022,419,8353,0
7023,36,8354,0
7024,253,8355,0
7025,441,8356,1
7026,621,8357,0
7027,509,8359,0
7028,388,8362,0
7029,322,377,1
7030,643,8363,0
7031,472,8364,0
7032,499,8366,1
7033,746,5,1
7034,39,8368,1
7035,654,8369,1
7036,780,480,1
7037,248,8370,0
7038,654,8371,0
7039,617,8373,0
7040,595,8374,0
7041,373,8375,1
7042,445,8376,1
7043,283,8377,0
7044,56,8378,0
7045,204,505,1
7046,662,8379,1
7047,657,8381,1
7048,367,8382,1
7049,68,8383,0
7050,123,209,1
7051,727,8384,0
7052,179,8385,0
7053,603,8389,0
7054,580,8390,0
7055,741,8391,0
7056,315,8392,1
7057,372,2873,1
7058,369,8393,0
7059,541,8394,0
7060,472,8396,0
7061,546,8397,0
7062,349,8401,0
7063,89,8404,1
7064,747,352,1
7065,514,8406,1
7066,601,8407,1
7067,479,8408,0
7068,554,480,1
7069,730,8409,1
7070,259,8411,1
7071,93,8412,1
7072,213,8413,1
7073,520,8414,0
7074,434,8416,1
7075,406,8418,1
7076,80,8421,0
7077,530,8423,0
7078,447,8424,0
7079,593,8425,0
7080,205,8426,0
7081,648,8427,0
7082,232,8428,0
7083,310,8429,0
7084,327,8430,0
7085,242,8431,0
7086,15,8432,0
7087,340,8433,0
7088,777,8434,0
7089,249,8435,0
7090,657,8436,0
7091,247,8437,0
7092,446,8438,0
7093,546,8439,1
7094,79,8440,0
7095,761,8441,0
7096,415,8446,0
7097,524,8447,0
7098,177,8448,1
7099,720,8449,0
7100,144,8451,0
7101,733,8452,0
7102,27,8453,0
7103,615,8454,0
7104,561,8455,0
7105,326,8457,0
7106,331,480,1
7107,47,8458,0
7108,517,8459,1
7109,122,8460,0
7110,545,8461,0
7111,743,8462,1
7112,309,8463,0
7113,256,8465,0
7114,205,8466,0
7115,59,8467,0
7116,678,4418,1
7117,184,8470,0
7118,334,8471,1
7119,777,39,1
7120,176,8472,1
7121,325,8473,0
7122,314,8474,1
7123,483,8475,0
7124,98,8476,0
7125,765,8477,1
7126,337,8478,1
7127,370,8479,1
7128,470,1027,1
7129,778,2082,1
7130,28,8481,1
7131,689,8482,0
7132,99,8484,0
7133,400,8485,1
7134,786,8486,1
7135,359,8487,0
7136,31,8488,1
7137,551,8489,0
7138,626,8490,0
7139,503,209,1
7140,698,8491,1
7141,651,8492,1
7142,477,1454,1
7143,228,8494,0
7144,364,8495,0
7145,109,8496,1
7146,30,8497,0
7147,566,8498,0
7148,378,8499,0
7149,784,8503,0
7150,455,8504,0
7151,42,8505,0
7152,16,8506,1
7153,482,8507,0
7154,280,8508,0
7155,556,8509,1
7156,226,8510,0
7157,453,8511,0
7158,569,8512,0
7159,243,8514,1
7160,570,8515,0
7161,149,8516,0
7162,478,8517,0
7163,35,8518,1
7164,382,8519,0
7165,485,8520,1
7166,150,8524,1
7167,195,8525,1
7168,40,8526,0
7169,561,8527,0
7170,12,8528,0
7171,391,8529,1
7172,271,8530,0
7173,222,8531,1
7174,486,8532,0
7175,540,8533,0
7176,321,8534,1
7177,646,8536,0
7178,558,8537,0
7179,472,8538,0
7180,743,8539,0
7181,344,8540,0
7182,78,8541,0
7183,622,8542,0
